sep=;
File;Cid;Step;Rid;Rule;Subrule;Species;High;Group;Comment;Subcomment;Accept;Severity;GFP;IFP;Log
midi\Counterpoint\test\test-cp5-rhythm.mid;5;146;433;Six-four chord;real;5;Low;Harmony;;6/4 chord with 5th on beat 1/3 or repeating 5th;0;100;1;0;2018-04-24 15:56 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;5;150;241;Wrong suspension rhythm;1/2 + 1/4;5;Low;Rhythm;Start (left) and end (right) of suspension note;;1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;150;385;Parallel 5ths: < 4/4 apart;sus;5;Low;Perfect consonance;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;Second interval is suspension second part;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;162;238;Anapaest;penultimate;5;Low;Rhythm;1/2 after 1/4 or 1/8 in measure;Last or next to last measure;1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;162;481;Consecutive 8ves or unisons;parallel;5;Low;Perfect consonance;;;0;100;1;0;2018-04-24 00:04 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;5;162;487;Parallel 8ves / unisons: < 4/4 apart;asymmetric;5;Low;Perfect consonance;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;First and second perfect consonances are placed on differrent beats;1;0;1;0;2018-04-24 00:04 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;5;172;252;Last note is not a whole;1/4;5;Low;Rhythm;;;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;172;267;Last note is not a whole;not whole;5;Low;Rhythm;;;0;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;88;131;No change of direction after the leap: close + 1skip;>5th;5;Low;Change of melodic direction around leap;There is immediate melody direction change before leap, but after leap melody direction changes only after one note, which goes in the same direction as leap;;0;50;1;0;2018-06-28 17:20 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;5;95;513;No change of direction after the leap: close + aux;>5th;5;Low;Change of melodic direction around leap;There is immediate melody direction change before leap. After leap there is auxiliary note, then ending leap note repeats and then there is movement inside leap.;;1;0;1;0;2018-06-28 17:20 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;5;122;506;No change of direction before the leap: aux + close;3rd;5;Low;Change of melodic direction around leap;There is immediate melody direction change after leap. Before leap there is auxiliary note, then ending leap note repeats and then there is movement inside leap.;;1;0;1;0;2018-06-28 17:20 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;6;2;187;Dissonance left by leap;leap;5;Low;Dissonance;;Leap from harmonic upbeat dissonance;0;100;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;6;2;240;Anapaest;inside;5;Low;Rhythm;1/2 after 1/4 or 1/8 in measure;Before penultimate measure;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;6;2;254;Beginning is non-standard;uneven start;5;Low;Rhythm;;Starting measure contains notes/pauses of different length Allowed exception in sp5: (pause + 1/4 + 1/2 slurred);0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;6;6;83;Dissonance;:on downbeat;5;Low;Dissonance;;;0;100;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;6;6;245;Too many notes in one measure;5 without sus.;5;Low;Rhythm;;;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;6;10;228;Wrong usage of eighth notes;3rd beat;5;Low;Rhythm;;1/8 note on beat 3;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;6;12;229;Wrong usage of eighth notes;4th beat;5;Low;Rhythm;;1/8 note on beat 4;1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;6;12;255;Wrong usage of eighth notes;>2 x 1/8;5;Low;Rhythm;;More than two 1/8 notes in measure;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;6;13;88;Wrong usage of eighth notes;leap;5;Low;Rhythm;;Leap from or to 1/8 note;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;6;14;490;Parallel 8ves / unisons: < 4/4 apart;downbeat;5;Low;Perfect consonance;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;Second interval is downbeat;0;100;1;0;2018-04-24 00:04 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;6;18;458;Sus. prepared by dissonance;start diss.;5;Low;Suspension;;Suspension starts with dissonance;0;100;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;6;18;12;Melodic climax is repeated;in upper part;5;Low;Melodic repeats;;Multiple culminations in higher voice;0;100;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;6;18;427;Wrong suspension rhythm;end > start;5;Low;Rhythm;Start (left) and end (right) of suspension note;;0;100;1;0;2018-04-24 15:56 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;6;22;243;Wrong suspension rhythm;? + 1/2.;5;Low;Rhythm;Start (left) and end (right) of suspension note;;-1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;6;2;510;No change of direction after the leap: close + aux;3rd;5;Low;Change of melodic direction around leap;There is immediate melody direction change before leap. After leap there is auxiliary note, then ending leap note repeats and then there is movement inside leap.;;1;0;1;0;2018-06-28 17:20 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;6;13;510;No change of direction after the leap: close + aux;3rd;5;Low;Change of melodic direction around leap;There is immediate melody direction change before leap. After leap there is auxiliary note, then ending leap note repeats and then there is movement inside leap.;;1;0;1;0;2018-06-28 17:20 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;7;2;239;Anapaest;tie forward;5;Low;Rhythm;1/2 after 1/4 or 1/8 in measure;1/2 is slurred forward;1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;7;2;458;Sus. prepared by dissonance;start diss.;5;Low;Suspension;;Suspension starts with dissonance;0;100;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;7;6;242;Wrong suspension rhythm;1/2 + 1/2;5;Low;Rhythm;Start (left) and end (right) of suspension note;;1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;7;6;301;Too many notes in one measure;5 after sus.;5;Low;Rhythm;;5 notes in measure only allowed if first note is a suspension from previous measure;1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;7;6;88;Wrong usage of eighth notes;leap;5;Low;Rhythm;;Leap from or to 1/8 note;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;7;10;228;Wrong usage of eighth notes;3rd beat;5;Low;Rhythm;;1/8 note on beat 3;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;7;12;229;Wrong usage of eighth notes;4th beat;5;Low;Rhythm;;1/8 note on beat 4;1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;7;12;255;Wrong usage of eighth notes;>2 x 1/8;5;Low;Rhythm;;More than two 1/8 notes in measure;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;7;13;88;Wrong usage of eighth notes;leap;5;Low;Rhythm;;Leap from or to 1/8 note;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;7;14;490;Parallel 8ves / unisons: < 4/4 apart;downbeat;5;Low;Perfect consonance;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;Second interval is downbeat;0;100;1;0;2018-04-24 00:04 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;7;18;458;Sus. prepared by dissonance;start diss.;5;Low;Suspension;;Suspension starts with dissonance;0;100;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;7;18;12;Melodic climax is repeated;in upper part;5;Low;Melodic repeats;;Multiple culminations in higher voice;0;100;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;7;18;427;Wrong suspension rhythm;end > start;5;Low;Rhythm;Start (left) and end (right) of suspension note;;0;100;1;0;2018-04-24 15:56 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;7;22;243;Wrong suspension rhythm;? + 1/2.;5;Low;Rhythm;Start (left) and end (right) of suspension note;;-1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;7;13;510;No change of direction after the leap: close + aux;3rd;5;Low;Change of melodic direction around leap;There is immediate melody direction change before leap. After leap there is auxiliary note, then ending leap note repeats and then there is movement inside leap.;;1;0;1;0;2018-06-28 17:20 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;8;0;230;Beginning is non-standard;1/8 note;5;Low;Rhythm;;1/8 note in the first measure;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;8;0;232;Wrong usage of eighth notes;1/8 syncope;5;Low;Rhythm;;1/8 note slurred forward to next beat;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;8;0;237;Beginning is non-standard;uneven pause;5;Low;Rhythm;;Starting pause in first measure does not equal length of next note;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;8;0;254;Beginning is non-standard;uneven start;5;Low;Rhythm;;Starting measure contains notes/pauses of different length Allowed exception in sp5: (pause + 1/4 + 1/2 slurred);0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;8;19;12;Melodic climax is repeated;in upper part;5;Low;Melodic repeats;;Multiple culminations in higher voice;0;100;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;8;23;247;Same rhythm in adjacent measures;same;5;Low;Rhythm;;Rhythm repeats in neighboring measures, while there are no croches or less than 4 notes in measure;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;8;27;75;Penultimate measure;:no V or II note;5;Low;Border;;No V or II note;0;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;8;27;481;Consecutive 8ves or unisons;parallel;5;Low;Perfect consonance;;;0;100;1;0;2018-04-24 00:04 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;8;35;88;Wrong usage of eighth notes;leap;5;Low;Rhythm;;Leap from or to 1/8 note;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;8;37;229;Wrong usage of eighth notes;4th beat;5;Low;Rhythm;;1/8 note on beat 4;1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;8;38;253;Last note is not a whole;1/8;5;Low;Rhythm;;;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;8;38;267;Last note is not a whole;not whole;5;Low;Rhythm;;;0;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;8;19;510;No change of direction after the leap: close + aux;3rd;5;Low;Change of melodic direction around leap;There is immediate melody direction change before leap. After leap there is auxiliary note, then ending leap note repeats and then there is movement inside leap.;;1;0;1;0;2018-06-28 17:20 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;9;0;237;Beginning is non-standard;uneven pause;5;Low;Rhythm;;Starting pause in first measure does not equal length of next note;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;9;0;254;Beginning is non-standard;uneven start;5;Low;Rhythm;;Starting measure contains notes/pauses of different length Allowed exception in sp5: (pause + 1/4 + 1/2 slurred);0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;9;0;272;Non-permitted first harmony;Other;5;Low;Border;Lower-upper note;;0;100;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;9;2;251;Wrong suspension rhythm;1/4 + ?;5;Low;Rhythm;Start (left) and end (right) of suspension note;;0;100;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;9;8;187;Dissonance left by leap;leap;5;Low;Dissonance;;Leap from harmonic upbeat dissonance;0;100;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;9;8;278;Anapaest;tie back;5;Low;Rhythm;1/2 after 1/4 or 1/8 in measure;First note in measure is slurred to previous measure;1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;9;16;187;Dissonance left by leap;leap;5;Low;Dissonance;;Leap from harmonic upbeat dissonance;0;100;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;9;20;247;Same rhythm in adjacent measures;same;5;Low;Rhythm;;Rhythm repeats in neighboring measures, while there are no croches or less than 4 notes in measure;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;9;24;75;Penultimate measure;:no V or II note;5;Low;Border;;No V or II note;0;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;9;24;324;Doubling of leading-tone;LT doubling;5;Low;Perfect consonance;;Leading tone harmonic octave for leaping notes and downbeat;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;9;28;247;Same rhythm in adjacent measures;same;5;Low;Rhythm;;Rhythm repeats in neighboring measures, while there are no croches or less than 4 notes in measure;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;9;32;267;Last note is not a whole;not whole;5;Low;Rhythm;;;0;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;9;32;488;Parallel 8ves / unisons: < 4/4 apart;stepwize;5;Low;Perfect consonance;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;One of intervals is approached and left by stepwize movement ;0;50;1;0;2018-04-24 00:04 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;9;8;476;No change of direction before the leap between measures: 1skip + close;3rd;5;Low;Change of melodic direction around leap;There is immediate melody direction change after leap, but before leap melody direction changes after one note, which goes in the same direction as leap;;0;50;1;0;2018-06-28 17:20 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;9;16;460;No change of direction before the leap between measures: 1skip + 1skip;3rd;5;Low;Change of melodic direction around leap;Turns around leap on measure border. There is one note going in the same direction before and after leap;;0;50;1;0;2018-06-28 17:20 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;11;0;230;Beginning is non-standard;1/8 note;5;Low;Rhythm;;1/8 note in the first measure;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;11;0;231;Wrong usage of eighth notes;isolated;5;Low;Rhythm;;1/8 note without pairing 1/8;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;11;0;237;Beginning is non-standard;uneven pause;5;Low;Rhythm;;Starting pause in first measure does not equal length of next note;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;11;0;254;Beginning is non-standard;uneven start;5;Low;Rhythm;;Starting measure contains notes/pauses of different length Allowed exception in sp5: (pause + 1/4 + 1/2 slurred);0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;11;1;223;Dissonance;:longer than previous chord tone;5;Low;Dissonance;;Dissonance is longer than previous note;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;11;17;12;Melodic climax is repeated;in upper part;5;Low;Melodic repeats;;Multiple culminations in higher voice;0;100;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;11;21;247;Same rhythm in adjacent measures;same;5;Low;Rhythm;;Rhythm repeats in neighboring measures, while there are no croches or less than 4 notes in measure;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;11;25;75;Penultimate measure;:no V or II note;5;Low;Border;;No V or II note;0;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;11;25;481;Consecutive 8ves or unisons;parallel;5;Low;Perfect consonance;;;0;100;1;0;2018-04-24 00:04 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;12;0;197;Beginning is non-standard;pause >1/2;5;Low;Rhythm;;Starting pause is longer than 1/2 note;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;12;0;254;Beginning is non-standard;uneven start;5;Low;Rhythm;;Starting measure contains notes/pauses of different length Allowed exception in sp5: (pause + 1/4 + 1/2 slurred);0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;12;0;233;Non-permitted rhythm;1/2. downbeat;5;Low;Rhythm;;Dotted half note on downbeat;1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;12;0;237;Beginning is non-standard;uneven pause;5;Low;Rhythm;;Starting pause in first measure does not equal length of next note;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;12;0;270;Non-permitted first harmony;I-III;5;Low;Border;Lower-upper note;;0;0;1;0;Imported from midi lyrics
